###globalBeforeEachFailed false
2026-02-12 16:09:38.592	INFO	utils/dataUtils.ts:8	DataUtils	Generated name 
2026-02-12 16:09:57.821	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: getByText('ADD', { exact: true })
2026-02-12 16:09:57.826	INFO	utils/browser-utils.ts:206	BrowserUtils	Hovering over element: locator('//down-icon[@class=\'pointer\']')
2026-02-12 16:09:57.914	INFO	utils/browser-utils.ts:213	BrowserUtils	Hovered over element: locator('//down-icon[@class=\'pointer\']')
2026-02-12 16:09:58.934	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: locator('//li[normalize-space()=\'Sign Out\']')
2026-02-12 16:09:59.082	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: locator('//li[normalize-space()=\'Sign Out\']')
2026-02-12 16:10:14.305	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: getByRole('link', { name: 'Settings' })
2026-02-12 16:10:14.773	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: getByRole('link', { name: 'Settings' })
2026-02-12 16:10:14.774	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: getByText('Operators')
2026-02-12 16:10:15.052	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: getByText('Operators')
2026-02-12 16:10:15.064	INFO	utils/browser-utils.ts:146	BrowserUtils	Waiting for selector: locator('//td[contains(@class,\'cdk-column-OPERATOR_NAME\')]').filter({ hasText: 'a-tV8BI' }).first() to be visible.
2026-02-12 16:10:17.601	INFO	utils/browser-utils.ts:146	BrowserUtils	Waiting for selector: locator('//td[contains(@class,\'cdk-column-OPERATOR_NAME\')]').filter({ hasText: 'a-tV8BI' }).first() to be visible.
2026-02-12 16:10:24.241	INFO	utils/browser-utils.ts:146	BrowserUtils	Waiting for selector: locator('//td[contains(@class,\'cdk-column-OPERATOR_NAME\')]').filter({ hasText: 'a-tV8BI' }).first() to be visible.
2026-02-12 16:10:30.863	INFO	utils/browser-utils.ts:146	BrowserUtils	Waiting for selector: locator('//td[contains(@class,\'cdk-column-OPERATOR_NAME\')]').filter({ hasText: 'a-tV8BI' }).first() to be visible.
2026-02-12 16:10:37.484	INFO	utils/browser-utils.ts:146	BrowserUtils	Waiting for selector: locator('//td[contains(@class,\'cdk-column-OPERATOR_NAME\')]').filter({ hasText: 'a-tV8BI' }).first() to be visible.
2026-02-12 16:10:37.490	INFO	utils/browser-utils.ts:148	BrowserUtils	Selector: locator('//td[contains(@class,\'cdk-column-OPERATOR_NAME\')]').filter({ hasText: 'a-tV8BI' }).first() is now visible.
2026-02-12 16:10:37.613	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: locator('//span[normalize-space()=\'REMOVE\']')
2026-02-12 16:10:37.763	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: locator('//span[normalize-space()=\'REMOVE\']')
2026-02-12 16:10:37.797	INFO	utils/browser-utils.ts:206	BrowserUtils	Hovering over element: locator('//down-icon[@class=\'pointer\']')
2026-02-12 16:10:37.948	INFO	utils/browser-utils.ts:213	BrowserUtils	Hovered over element: locator('//down-icon[@class=\'pointer\']')
2026-02-12 16:10:38.964	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: locator('//li[normalize-space()=\'Sign Out\']')
2026-02-12 16:10:39.080	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: locator('//li[normalize-space()=\'Sign Out\']')
2026-02-12 16:10:51.466	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: getByRole('link', { name: 'Settings' })
2026-02-12 16:10:51.750	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: getByRole('link', { name: 'Settings' })
2026-02-12 16:10:51.752	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: getByText('Operators')
2026-02-12 16:10:51.977	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: getByText('Operators')
2026-02-12 16:10:51.981	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: getByRole('link', { name: 'Settings' })
2026-02-12 16:10:52.219	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: getByRole('link', { name: 'Settings' })
2026-02-12 16:10:52.221	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: getByText('Operators')
2026-02-12 16:10:52.424	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: getByText('Operators')
2026-02-12 16:10:52.434	INFO	utils/browser-utils.ts:146	BrowserUtils	Waiting for selector: locator('//td[contains(@class,\'cdk-column-OPERATOR_NAME\')]').filter({ hasText: 'a-tV8BI' }).first() to be visible.
2026-02-12 16:10:54.973	INFO	utils/browser-utils.ts:146	BrowserUtils	Waiting for selector: locator('//td[contains(@class,\'cdk-column-OPERATOR_NAME\')]').filter({ hasText: 'a-tV8BI' }).first() to be visible.
2026-02-12 16:11:01.621	INFO	utils/browser-utils.ts:146	BrowserUtils	Waiting for selector: locator('//td[contains(@class,\'cdk-column-OPERATOR_NAME\')]').filter({ hasText: 'a-tV8BI' }).first() to be visible.
2026-02-12 16:11:08.236	INFO	utils/browser-utils.ts:146	BrowserUtils	Waiting for selector: locator('//td[contains(@class,\'cdk-column-OPERATOR_NAME\')]').filter({ hasText: 'a-tV8BI' }).first() to be visible.
2026-02-12 16:11:14.874	INFO	utils/browser-utils.ts:146	BrowserUtils	Waiting for selector: locator('//td[contains(@class,\'cdk-column-OPERATOR_NAME\')]').filter({ hasText: 'a-tV8BI' }).first() to be visible.
2026-02-12 16:11:14.953	INFO	utils/browser-utils.ts:148	BrowserUtils	Selector: locator('//td[contains(@class,\'cdk-column-OPERATOR_NAME\')]').filter({ hasText: 'a-tV8BI' }).first() is now visible.
2026-02-12 16:11:15.089	INFO	utils/browser-utils.ts:51	BrowserUtils	Clicking on element: locator('//span[normalize-space()=\'REMOVE\']')
2026-02-12 16:11:15.219	INFO	utils/browser-utils.ts:60	BrowserUtils	Clicked on element: locator('//span[normalize-space()=\'REMOVE\']')
